# participant_id: P3
# gesture: soft
# trial_number: 2
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_133411
# samples: 5244
# duration_sec: 30.589
# nominal_sample_rate: 200.0
# effective_sample_rate: 171.40
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1296743.366531,-1.000000,27.000000,-2.000000,-31.000000,-20.000000,0.000000,8.000000,1.000000
1296743.366560,10.000000,15.000000,7.000000,5.000000,2.000000,7.000000,4.000000,7.000000
1296743.374101,3.000000,2.000000,-10.000000,2.000000,-11.000000,3.000000,5.000000,4.000000
1296743.374143,0.000000,-6.000000,-5.000000,-5.000000,-8.000000,-1.000000,0.000000,1.000000
1296743.376730,1.000000,-12.000000,-9.000000,20.000000,33.000000,4.000000,1.000000,7.000000
1296743.376758,-3.000000,-16.000000,-3.000000,47.000000,22.000000,-4.000000,-2.000000,2.000000
1296743.377127,-9.000000,1.000000,-4.000000,-9.000000,-17.000000,-4.000000,-6.000000,-5.000000
1296743.377172,-13.000000,3.000000,-4.000000,-25.000000,-26.000000,-7.000000,0.000000,7.000000
1296743.378599,6.000000,-5.000000,-1.000000,-1.000000,15.000000,13.000000,6.000000,-43.000000
1296743.378654,23.000000,-7.000000,2.000000,30.000000,8.000000,-5.000000,-7.000000,90.000000
1296743.410986,13.000000,33.000000,6.000000,-8.000000,-4.000000,-5.000000,-7.000000,-30.000000
1296743.411003,-36.000000,-63.000000,-9.000000,-8.000000,22.000000,-3.000000,0.000000,-12.000000
1296743.411553,-10.000000,10.000000,-2.000000,1.000000,-13.000000,-3.000000,0.000000,-10.000000
1296743.411561,3.000000,17.000000,8.000000,4.000000,25.000000,5.000000,6.000000,25.000000
1296743.413168,3.000000,5.000000,0.000000,-10.000000,-35.000000,5.000000,10.000000,18.000000
1296743.413183,11.000000,-3.000000,-1.000000,-3.000000,-11.000000,3.000000,4.000000,-1.000000
1296743.418004,16.000000,-6.000000,2.000000,19.000000,2.000000,-3.000000,-7.000000,10.000000
1296743.418018,-3.000000,-1.000000,0.000000,-8.000000,-1.000000,-2.000000,-1.000000,-4.000000
1296743.448009,-14.000000,-7.000000,-3.000000,-4.000000,-14.000000,-2.000000,2.000000,0.000000
1296743.448020,0.000000,9.000000,-3.000000,-10.000000,-2.000000,-3.000000,4.000000,4.000000
1296743.455993,-8.000000,-7.000000,-9.000000,2.000000,-32.000000,-8.000000,-7.000000,-5.000000
1296743.456031,0.000000,-3.000000,-7.000000,67.000000,35.000000,10.000000,1.000000,-16.000000
