# participant_id: P3
# gesture: hard
# trial_number: 1
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_132400
# samples: 5226
# duration_sec: 30.443
# nominal_sample_rate: 200.0
# effective_sample_rate: 171.63
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1296132.332338,-46.000000,-36.000000,-30.000000,-51.000000,-76.000000,-51.000000,-51.000000,2.000000
1296132.332367,28.000000,10.000000,25.000000,-13.000000,-29.000000,11.000000,32.000000,29.000000
1296132.347655,6.000000,9.000000,3.000000,2.000000,24.000000,7.000000,13.000000,24.000000
1296132.347665,-75.000000,-39.000000,19.000000,-25.000000,-81.000000,-31.000000,-8.000000,46.000000
1296132.355126,108.000000,-128.000000,39.000000,127.000000,127.000000,78.000000,-6.000000,-15.000000
1296132.355138,5.000000,22.000000,68.000000,-35.000000,-56.000000,-46.000000,-16.000000,-10.000000
1296132.355679,25.000000,-8.000000,-47.000000,18.000000,-37.000000,-8.000000,20.000000,113.000000
1296132.355695,6.000000,13.000000,14.000000,-31.000000,-17.000000,-11.000000,5.000000,-31.000000
1296132.356922,6.000000,8.000000,-7.000000,25.000000,6.000000,1.000000,2.000000,35.000000
1296132.356930,-52.000000,-23.000000,13.000000,34.000000,-60.000000,-10.000000,25.000000,-16.000000
1296132.357906,106.000000,80.000000,-5.000000,127.000000,35.000000,83.000000,27.000000,112.000000
1296132.357920,-128.000000,27.000000,127.000000,-128.000000,31.000000,-39.000000,-54.000000,99.000000
1296132.362647,-11.000000,46.000000,-60.000000,31.000000,-43.000000,25.000000,61.000000,-90.000000
1296132.362656,52.000000,56.000000,-10.000000,24.000000,-54.000000,-23.000000,-8.000000,-12.000000
1296132.369679,-70.000000,-27.000000,-32.000000,19.000000,25.000000,5.000000,-6.000000,-8.000000
1296132.369689,6.000000,-4.000000,12.000000,23.000000,-16.000000,-4.000000,12.000000,0.000000
1296132.392183,-20.000000,-34.000000,-21.000000,-63.000000,-8.000000,-17.000000,0.000000,6.000000
1296132.392193,-7.000000,7.000000,-45.000000,100.000000,-9.000000,61.000000,36.000000,-99.000000
1296132.399728,-6.000000,-5.000000,-40.000000,127.000000,-7.000000,48.000000,43.000000,127.000000
