# participant_id: P9
# gesture: soft
# trial_number: 2
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_155638
# samples: 5644
# duration_sec: 30.418
# nominal_sample_rate: 200.0
# effective_sample_rate: 185.52
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1305290.262205,-3.000000,-1.000000,-54.000000,-26.000000,-37.000000,-13.000000,3.000000,-1.000000
1305290.262232,-3.000000,21.000000,2.000000,-3.000000,-10.000000,-6.000000,-6.000000,-5.000000
1305290.274967,-12.000000,-5.000000,-37.000000,-1.000000,7.000000,-4.000000,2.000000,-2.000000
1305290.274977,-6.000000,1.000000,-8.000000,33.000000,36.000000,4.000000,-11.000000,-6.000000
1305290.312416,-36.000000,-16.000000,-60.000000,-26.000000,-24.000000,0.000000,-2.000000,-9.000000
1305290.312427,39.000000,16.000000,67.000000,19.000000,24.000000,31.000000,15.000000,18.000000
1305290.313033,4.000000,7.000000,-27.000000,-15.000000,-19.000000,-3.000000,8.000000,1.000000
1305290.313041,-58.000000,-48.000000,4.000000,-1.000000,-2.000000,0.000000,-2.000000,-19.000000
1305290.313858,38.000000,7.000000,-23.000000,14.000000,22.000000,-5.000000,-10.000000,0.000000
1305290.313866,6.000000,14.000000,13.000000,5.000000,4.000000,-10.000000,-1.000000,3.000000
1305290.314699,-12.000000,-2.000000,1.000000,-14.000000,-15.000000,-3.000000,-2.000000,-4.000000
1305290.314727,-8.000000,2.000000,-34.000000,1.000000,-1.000000,0.000000,-4.000000,-3.000000
1305290.335503,-6.000000,13.000000,109.000000,26.000000,32.000000,-6.000000,-15.000000,-10.000000
1305290.335529,-53.000000,-2.000000,-43.000000,1.000000,6.000000,14.000000,-1.000000,-5.000000
1305290.349918,41.000000,-44.000000,-2.000000,-18.000000,-31.000000,-15.000000,9.000000,17.000000
1305290.349942,-6.000000,54.000000,26.000000,21.000000,20.000000,4.000000,11.000000,4.000000
1305290.364936,10.000000,3.000000,-3.000000,9.000000,3.000000,-1.000000,-7.000000,-5.000000
1305290.364947,-8.000000,-9.000000,-21.000000,22.000000,19.000000,-19.000000,-10.000000,-5.000000
1305290.372464,-21.000000,31.000000,-8.000000,-6.000000,-3.000000,8.000000,-5.000000,-15.000000
1305290.372474,-30.000000,-14.000000,-10.000000,-4.000000,5.000000,-9.000000,2.000000,-10.000000
1305290.387650,23.000000,12.000000,-18.000000,-19.000000,-6.000000,15.000000,14.000000,20.000000
1305290.387779,14.000000,-10.000000,6.000000,-19.000000,-14.000000,3.000000,-7.000000,6.000000
