# participant_id: P5
# gesture: soft
# trial_number: 2
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_140428
# samples: 5466
# duration_sec: 30.795
# nominal_sample_rate: 200.0
# effective_sample_rate: 177.47
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1298560.342744,-42.000000,-22.000000,-13.000000,12.000000,7.000000,7.000000,-1.000000,-9.000000
1298560.342787,-34.000000,50.000000,18.000000,-15.000000,-1.000000,6.000000,2.000000,1.000000
1298560.343011,-2.000000,-17.000000,-8.000000,3.000000,-3.000000,-6.000000,-5.000000,4.000000
1298560.343043,35.000000,23.000000,29.000000,21.000000,12.000000,5.000000,9.000000,18.000000
1298560.357614,18.000000,61.000000,4.000000,-2.000000,-2.000000,-6.000000,-1.000000,6.000000
1298560.357643,48.000000,20.000000,34.000000,-2.000000,-1.000000,-4.000000,-2.000000,7.000000
1298560.364886,-37.000000,-41.000000,-8.000000,-7.000000,-1.000000,2.000000,-5.000000,-5.000000
1298560.364914,21.000000,-94.000000,-57.000000,-36.000000,-9.000000,-5.000000,-11.000000,-20.000000
1298560.372812,-128.000000,-35.000000,0.000000,-18.000000,-6.000000,-8.000000,-20.000000,-54.000000
1298560.372840,-62.000000,-26.000000,-17.000000,11.000000,3.000000,3.000000,5.000000,-7.000000
1298560.379308,46.000000,38.000000,26.000000,14.000000,3.000000,8.000000,23.000000,41.000000
1298560.379333,0.000000,3.000000,30.000000,14.000000,-2.000000,-5.000000,2.000000,-8.000000
1298560.394344,-49.000000,17.000000,5.000000,-7.000000,-4.000000,2.000000,1.000000,12.000000
1298560.394379,53.000000,10.000000,2.000000,9.000000,1.000000,4.000000,6.000000,17.000000
1298560.401639,61.000000,7.000000,-15.000000,4.000000,5.000000,1.000000,7.000000,28.000000
1298560.401689,-90.000000,21.000000,-13.000000,-18.000000,-10.000000,-14.000000,-27.000000,-73.000000
1298560.424470,-34.000000,-56.000000,-23.000000,8.000000,-2.000000,3.000000,7.000000,10.000000
1298560.424498,94.000000,40.000000,18.000000,24.000000,13.000000,12.000000,23.000000,42.000000
1298560.439567,53.000000,21.000000,17.000000,-14.000000,1.000000,-2.000000,0.000000,10.000000
1298560.439675,9.000000,-32.000000,-3.000000,-40.000000,-17.000000,-7.000000,-7.000000,-11.000000
1298560.447496,-19.000000,45.000000,27.000000,59.000000,16.000000,6.000000,4.000000,4.000000
1298560.447564,7.000000,-60.000000,-53.000000,-47.000000,-11.000000,-6.000000,-1.000000,5.000000
1298560.447770,28.000000,19.000000,10.000000,-7.000000,1.000000,10.000000,14.000000,18.000000
1298560.447793,-121.000000,-63.000000,22.000000,-1.000000,-4.000000,-6.000000,-18.000000,-60.000000
1298560.469339,8.000000,-7.000000,4.000000,4.000000,3.000000,-1.000000,1.000000,14.000000
1298560.469387,91.000000,61.000000,1.000000,4.000000,-2.000000,0.000000,-3.000000,5.000000
1298560.477146,-114.000000,-33.000000,-28.000000,-23.000000,-11.000000,-1.000000,-1.000000,-12.000000
1298560.477207,37.000000,20.000000,13.000000,26.000000,9.000000,6.000000,9.000000,18.000000
1298560.491828,98.000000,7.000000,19.000000,-4.000000,-4.000000,-2.000000,1.000000,7.000000
1298560.491879,-121.000000,-18.000000,14.000000,-7.000000,-4.000000,1.000000,3.000000,-19.000000
1298560.499920,46.000000,-23.000000,-17.000000,-1.000000,4.000000,5.000000,0.000000,13.000000
