# participant_id: P5
# gesture: medium
# trial_number: 1
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_140111
# samples: 5622
# duration_sec: 30.569
# nominal_sample_rate: 200.0
# effective_sample_rate: 183.88
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1298363.587336,110.000000,44.000000,34.000000,-6.000000,-3.000000,18.000000,21.000000,39.000000
1298363.587387,-111.000000,127.000000,37.000000,-6.000000,-7.000000,-6.000000,5.000000,-17.000000
1298363.594066,18.000000,3.000000,0.000000,15.000000,-4.000000,-9.000000,-30.000000,-23.000000
1298363.594114,-24.000000,-11.000000,-14.000000,-3.000000,-17.000000,-17.000000,-28.000000,-26.000000
1298363.616696,127.000000,63.000000,18.000000,14.000000,-5.000000,-5.000000,4.000000,40.000000
1298363.617073,-99.000000,-45.000000,16.000000,13.000000,-3.000000,-16.000000,-30.000000,-84.000000
1298363.617710,-79.000000,-19.000000,-35.000000,-26.000000,-18.000000,-11.000000,-10.000000,-24.000000
1298363.617927,-35.000000,-53.000000,22.000000,22.000000,-3.000000,-3.000000,2.000000,3.000000
1298363.626045,85.000000,19.000000,-1.000000,-26.000000,11.000000,20.000000,36.000000,53.000000
1298363.626124,55.000000,-13.000000,5.000000,-1.000000,-6.000000,-12.000000,1.000000,15.000000
1298363.632250,43.000000,16.000000,0.000000,21.000000,2.000000,-8.000000,-21.000000,-8.000000
1298363.632280,-40.000000,36.000000,-37.000000,-28.000000,1.000000,10.000000,3.000000,-23.000000
1298363.661535,-39.000000,-9.000000,3.000000,-7.000000,-1.000000,8.000000,10.000000,21.000000
1298363.661562,79.000000,90.000000,53.000000,43.000000,4.000000,9.000000,6.000000,4.000000
1298363.668864,-99.000000,-91.000000,-68.000000,-27.000000,17.000000,12.000000,25.000000,12.000000
1298363.668915,62.000000,-5.000000,7.000000,-10.000000,1.000000,-1.000000,-8.000000,30.000000
1298363.698991,48.000000,29.000000,-2.000000,-3.000000,-5.000000,-11.000000,-6.000000,-6.000000
1298363.699583,-128.000000,-46.000000,-14.000000,1.000000,-14.000000,-17.000000,-49.000000,-81.000000
1298363.700299,-55.000000,-2.000000,-12.000000,-39.000000,-6.000000,12.000000,17.000000,-8.000000
1298363.700353,-12.000000,-1.000000,-5.000000,16.000000,0.000000,0.000000,-6.000000,22.000000
1298363.701642,107.000000,16.000000,-19.000000,-3.000000,2.000000,4.000000,11.000000,39.000000
1298363.701689,32.000000,74.000000,49.000000,8.000000,3.000000,-4.000000,5.000000,12.000000
1298363.701905,13.000000,-15.000000,9.000000,1.000000,4.000000,1.000000,-1.000000,7.000000
1298363.701921,17.000000,7.000000,-21.000000,27.000000,5.000000,-4.000000,-8.000000,-11.000000
1298363.707244,-17.000000,-1.000000,-29.000000,-14.000000,-7.000000,-12.000000,-8.000000,-11.000000
1298363.707292,-58.000000,-45.000000,-1.000000,-20.000000,-4.000000,-12.000000,-23.000000,-36.000000
1298363.736518,74.000000,57.000000,23.000000,37.000000,8.000000,17.000000,22.000000,53.000000
1298363.736898,127.000000,-4.000000,15.000000,26.000000,20.000000,10.000000,8.000000,13.000000
1298363.738070,-128.000000,-128.000000,-54.000000,-75.000000,-30.000000,-23.000000,-19.000000,-87.000000
1298363.738354,127.000000,27.000000,-33.000000,-2.000000,-2.000000,0.000000,-12.000000,-1.000000
1298363.738825,90.000000,41.000000,44.000000,36.000000,7.000000,9.000000,24.000000,79.000000
1298363.738871,127.000000,55.000000,7.000000,-16.000000,-4.000000,-8.000000,-36.000000,-23.000000
1298363.744942,-128.000000,9.000000,0.000000,-7.000000,-14.000000,-4.000000,0.000000,-50.000000
1298363.744988,79.000000,-20.000000,-31.000000,-7.000000,-5.000000,-6.000000,7.000000,6.000000
1298363.774119,-23.000000,15.000000,3.000000,28.000000,4.000000,-4.000000,8.000000,14.000000
1298363.774182,68.000000,22.000000,-18.000000,-59.000000,-15.000000,5.000000,12.000000,37.000000
1298363.796337,-11.000000,9.000000,14.000000,16.000000,10.000000,7.000000,5.000000,9.000000
1298363.796387,5.000000,9.000000,30.000000,29.000000,6.000000,10.000000,7.000000,11.000000
1298363.819066,15.000000,10.000000,28.000000,17.000000,10.000000,3.000000,9.000000,16.000000
1298363.819116,10.000000,41.000000,-5.000000,34.000000,8.000000,-13.000000,-2.000000,-6.000000
1298363.828255,127.000000,84.000000,29.000000,33.000000,15.000000,17.000000,8.000000,42.000000
1298363.828592,-128.000000,-92.000000,-54.000000,-23.000000,-16.000000,-27.000000,-30.000000,-89.000000
1298363.828783,-68.000000,-28.000000,-36.000000,-79.000000,-23.000000,-8.000000,-42.000000,-67.000000
1298363.828807,-128.000000,-36.000000,-22.000000,-12.000000,-15.000000,0.000000,-2.000000,-8.000000
1298363.830158,-19.000000,-45.000000,39.000000,9.000000,-8.000000,-15.000000,-41.000000,-60.000000
1298363.830205,127.000000,-6.000000,1.000000,2.000000,12.000000,17.000000,48.000000,106.000000
1298363.830611,-128.000000,-14.000000,21.000000,-2.000000,-5.000000,-3.000000,-22.000000,-87.000000
1298363.830653,-98.000000,-8.000000,-24.000000,-21.000000,-10.000000,-1.000000,11.000000,2.000000
1298363.841330,-33.000000,2.000000,-11.000000,-26.000000,-34.000000,-40.000000,-60.000000,-46.000000
1298363.841358,46.000000,-24.000000,-32.000000,-36.000000,9.000000,4.000000,6.000000,7.000000
1298363.857126,127.000000,71.000000,34.000000,3.000000,20.000000,20.000000,34.000000,62.000000
1298363.857252,-74.000000,-124.000000,-19.000000,25.000000,5.000000,-17.000000,-64.000000,-128.000000
1298363.857611,-32.000000,-128.000000,-47.000000,-63.000000,-28.000000,-9.000000,-5.000000,-25.000000
1298363.857638,127.000000,86.000000,39.000000,79.000000,38.000000,37.000000,76.000000,127.000000
1298363.871357,127.000000,36.000000,16.000000,-7.000000,-12.000000,-22.000000,-26.000000,-50.000000
1298363.871405,-128.000000,-82.000000,-19.000000,-24.000000,-18.000000,-16.000000,-57.000000,-77.000000
1298363.879059,115.000000,32.000000,21.000000,15.000000,2.000000,10.000000,1.000000,-23.000000
1298363.879177,-128.000000,-44.000000,-11.000000,14.000000,6.000000,13.000000,8.000000,-37.000000
1298363.901512,-128.000000,-3.000000,9.000000,16.000000,-1.000000,3.000000,14.000000,-21.000000
1298363.901564,98.000000,52.000000,15.000000,-2.000000,7.000000,9.000000,15.000000,58.000000
1298363.908986,91.000000,54.000000,21.000000,15.000000,14.000000,11.000000,34.000000,60.000000
1298363.909013,18.000000,-15.000000,0.000000,5.000000,-7.000000,-31.000000,-69.000000,-35.000000
1298363.939192,44.000000,6.000000,56.000000,46.000000,17.000000,20.000000,16.000000,9.000000
1298363.939222,-118.000000,-34.000000,-37.000000,-37.000000,-18.000000,-2.000000,34.000000,28.000000
1298363.946261,56.000000,-24.000000,11.000000,-21.000000,5.000000,20.000000,26.000000,40.000000
1298363.946287,-8.000000,9.000000,-1.000000,32.000000,-1.000000,-23.000000,-55.000000,-68.000000
1298363.977071,91.000000,32.000000,23.000000,12.000000,10.000000,18.000000,27.000000,37.000000
1298363.977121,-39.000000,-64.000000,4.000000,14.000000,-3.000000,-4.000000,-13.000000,-35.000000
1298363.984205,-77.000000,81.000000,14.000000,6.000000,3.000000,9.000000,24.000000,28.000000
1298363.984270,8.000000,35.000000,2.000000,3.000000,7.000000,-12.000000,-26.000000,-72.000000
1298364.014296,-99.000000,-128.000000,-47.000000,-11.000000,-19.000000,-18.000000,-3.000000,5.000000
1298364.014346,97.000000,-5.000000,31.000000,11.000000,1.000000,3.000000,0.000000,35.000000
1298364.021568,127.000000,-42.000000,50.000000,18.000000,7.000000,7.000000,16.000000,25.000000
1298364.021594,-113.000000,-4.000000,9.000000,9.000000,1.000000,3.000000,-4.000000,3.000000
1298364.051536,127.000000,20.000000,-6.000000,5.000000,9.000000,12.000000,19.000000,57.000000
1298364.051591,-128.000000,-32.000000,-3.000000,-10.000000,-6.000000,-7.000000,-7.000000,-70.000000
1298364.058899,-40.000000,48.000000,-8.000000,-66.000000,-22.000000,-6.000000,-27.000000,-20.000000
1298364.059313,-88.000000,-87.000000,-57.000000,-16.000000,-13.000000,-14.000000,-8.000000,-39.000000
1298364.060937,103.000000,58.000000,38.000000,6.000000,-7.000000,5.000000,11.000000,37.000000
