# participant_id: P6
# gesture: baseline
# trial_number: 1
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_141711
# samples: 5573
# duration_sec: 30.546
# nominal_sample_rate: 200.0
# effective_sample_rate: 182.42
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1299323.455165,18.000000,18.000000,-27.000000,9.000000,-4.000000,26.000000,10.000000,16.000000
1299323.456491,-4.000000,-8.000000,9.000000,-8.000000,-3.000000,1.000000,-6.000000,-1.000000
1299323.456527,-16.000000,-16.000000,16.000000,-13.000000,3.000000,-28.000000,-8.000000,-13.000000
1299323.460881,9.000000,15.000000,-23.000000,12.000000,-1.000000,22.000000,5.000000,12.000000
1299323.460937,13.000000,-1.000000,-6.000000,3.000000,-1.000000,12.000000,4.000000,3.000000
1299323.475692,-24.000000,-22.000000,32.000000,-13.000000,0.000000,-22.000000,-12.000000,-19.000000
1299323.475747,4.000000,9.000000,-13.000000,-4.000000,3.000000,2.000000,-2.000000,-5.000000
1299323.490719,23.000000,17.000000,-18.000000,0.000000,1.000000,24.000000,5.000000,10.000000
1299323.490748,-16.000000,-22.000000,30.000000,-6.000000,-3.000000,-20.000000,-10.000000,-11.000000
1299323.505680,-9.000000,-2.000000,4.000000,-4.000000,6.000000,-13.000000,-7.000000,-10.000000
1299323.505734,19.000000,23.000000,-33.000000,11.000000,-9.000000,26.000000,7.000000,17.000000
1299323.513289,-4.000000,-13.000000,6.000000,-5.000000,3.000000,-7.000000,-4.000000,-2.000000
1299323.513358,-22.000000,-13.000000,22.000000,-3.000000,-4.000000,-22.000000,-6.000000,-13.000000
1299323.527628,16.000000,19.000000,-31.000000,14.000000,4.000000,23.000000,2.000000,9.000000
1299323.527637,2.000000,3.000000,-5.000000,-7.000000,-3.000000,9.000000,5.000000,9.000000
1299323.527932,-24.000000,-25.000000,32.000000,-13.000000,0.000000,-25.000000,-12.000000,-23.000000
1299323.527953,0.000000,-2.000000,-18.000000,1.000000,-3.000000,-1.000000,2.000000,1.000000
1299323.529668,19.000000,17.000000,-15.000000,3.000000,9.000000,20.000000,7.000000,10.000000
1299323.529707,-12.000000,-16.000000,23.000000,-10.000000,0.000000,-23.000000,-5.000000,-12.000000
1299323.534413,-4.000000,-2.000000,0.000000,1.000000,-4.000000,-15.000000,0.000000,-7.000000
1299323.534429,23.000000,26.000000,-37.000000,11.000000,-3.000000,29.000000,10.000000,19.000000
1299323.564599,4.000000,-1.000000,16.000000,-3.000000,-1.000000,-2.000000,-2.000000,1.000000
1299323.564617,-21.000000,-21.000000,16.000000,-5.000000,0.000000,-28.000000,-7.000000,-16.000000
1299323.564993,14.000000,15.000000,-22.000000,11.000000,0.000000,19.000000,-1.000000,18.000000
1299323.565013,6.000000,-4.000000,-2.000000,1.000000,-4.000000,13.000000,4.000000,7.000000
1299323.571926,-22.000000,-21.000000,30.000000,-17.000000,3.000000,-28.000000,-14.000000,-22.000000
1299323.571944,4.000000,10.000000,-13.000000,10.000000,-6.000000,4.000000,-4.000000,1.000000
1299323.579518,20.000000,15.000000,-8.000000,10.000000,2.000000,24.000000,7.000000,13.000000
1299323.579535,-19.000000,-19.000000,21.000000,-9.000000,0.000000,-22.000000,-6.000000,-15.000000
1299323.610089,-10.000000,-6.000000,-4.000000,1.000000,-1.000000,-8.000000,-6.000000,-8.000000
1299323.610129,15.000000,25.000000,-35.000000,7.000000,3.000000,25.000000,10.000000,18.000000
1299323.617826,-5.000000,-10.000000,22.000000,-9.000000,-3.000000,-5.000000,2.000000,-3.000000
1299323.617847,-18.000000,-22.000000,16.000000,-7.000000,-3.000000,-22.000000,-11.000000,-16.000000
1299323.647802,20.000000,12.000000,-29.000000,7.000000,-4.000000,22.000000,4.000000,18.000000
1299323.647839,7.000000,4.000000,-3.000000,5.000000,0.000000,9.000000,2.000000,9.000000
1299323.654942,-25.000000,-30.000000,28.000000,-11.000000,1.000000,-27.000000,-7.000000,-22.000000
1299323.654965,-1.000000,11.000000,-17.000000,3.000000,-6.000000,4.000000,4.000000,0.000000
1299323.677125,16.000000,5.000000,-12.000000,4.000000,-1.000000,22.000000,10.000000,12.000000
1299323.677135,-16.000000,-14.000000,20.000000,-13.000000,4.000000,-22.000000,-3.000000,-12.000000
1299323.677407,-8.000000,4.000000,1.000000,1.000000,-7.000000,-10.000000,-6.000000,-3.000000
1299323.677416,21.000000,22.000000,-31.000000,10.000000,-6.000000,25.000000,11.000000,18.000000
1299323.678856,-3.000000,-13.000000,19.000000,-8.000000,-1.000000,-10.000000,-1.000000,-3.000000
1299323.678869,-11.000000,-13.000000,13.000000,-3.000000,-2.000000,-19.000000,-8.000000,-21.000000
1299323.692878,-19.000000,-24.000000,24.000000,-21.000000,-5.000000,-29.000000,-6.000000,-16.000000
1299323.692890,-3.000000,14.000000,-25.000000,7.000000,-1.000000,12.000000,-4.000000,8.000000
1299323.693236,16.000000,12.000000,-15.000000,8.000000,-1.000000,21.000000,8.000000,11.000000
1299323.693252,-13.000000,-13.000000,18.000000,-12.000000,8.000000,-24.000000,-6.000000,-12.000000
1299323.693889,-11.000000,-7.000000,-5.000000,-7.000000,-5.000000,-9.000000,-7.000000,-7.000000
1299323.693905,21.000000,26.000000,-29.000000,2.000000,-3.000000,25.000000,11.000000,14.000000
1299323.699520,-10.000000,-17.000000,21.000000,-6.000000,1.000000,-10.000000,-1.000000,-8.000000
1299323.699541,-18.000000,-11.000000,12.000000,-4.000000,-5.000000,-20.000000,-7.000000,-14.000000
1299323.729685,10.000000,10.000000,-29.000000,11.000000,1.000000,20.000000,3.000000,13.000000
1299323.729698,7.000000,0.000000,3.000000,-2.000000,1.000000,5.000000,0.000000,4.000000
1299323.737067,-22.000000,-24.000000,27.000000,-5.000000,-1.000000,-29.000000,-9.000000,-23.000000
1299323.737083,7.000000,16.000000,-29.000000,11.000000,-5.000000,8.000000,3.000000,14.000000
1299323.752168,11.000000,8.000000,-8.000000,3.000000,1.000000,19.000000,7.000000,11.000000
1299323.752180,-16.000000,-21.000000,23.000000,-5.000000,-5.000000,-22.000000,-4.000000,-18.000000
1299323.767112,-5.000000,-4.000000,-3.000000,2.000000,0.000000,-1.000000,-7.000000,-10.000000
1299323.767136,20.000000,28.000000,-29.000000,9.000000,-3.000000,24.000000,6.000000,23.000000
1299323.768195,-6.000000,-15.000000,23.000000,-10.000000,0.000000,-14.000000,-2.000000,-12.000000
1299323.768212,-23.000000,-7.000000,6.000000,-5.000000,0.000000,-18.000000,-9.000000,-14.000000
1299323.768700,12.000000,16.000000,-22.000000,10.000000,2.000000,19.000000,5.000000,14.000000
1299323.768716,6.000000,-5.000000,0.000000,4.000000,2.000000,4.000000,3.000000,3.000000
1299323.770439,-17.000000,-24.000000,25.000000,-8.000000,-2.000000,-32.000000,-7.000000,-23.000000
1299323.770462,11.000000,15.000000,-31.000000,11.000000,-1.000000,5.000000,1.000000,12.000000
1299323.774851,9.000000,6.000000,-7.000000,1.000000,-4.000000,15.000000,4.000000,9.000000
1299323.774892,-16.000000,-23.000000,21.000000,-5.000000,-3.000000,-21.000000,-8.000000,-15.000000
1299323.804449,-5.000000,4.000000,-4.000000,1.000000,-8.000000,-4.000000,-7.000000,-2.000000
1299323.804461,22.000000,14.000000,-24.000000,5.000000,-7.000000,25.000000,11.000000,14.000000
1299323.804944,-9.000000,-21.000000,29.000000,-10.000000,2.000000,-12.000000,-2.000000,-9.000000
1299323.804954,-20.000000,-15.000000,11.000000,-4.000000,-3.000000,-23.000000,-9.000000,-15.000000
1299323.806471,14.000000,20.000000,-26.000000,6.000000,0.000000,17.000000,4.000000,9.000000
1299323.806482,11.000000,2.000000,0.000000,-7.000000,6.000000,5.000000,2.000000,5.000000
1299323.819607,-30.000000,-16.000000,23.000000,-18.000000,-3.000000,-29.000000,-12.000000,-17.000000
1299323.819625,10.000000,16.000000,-31.000000,13.000000,-2.000000,12.000000,5.000000,8.000000
1299323.849865,18.000000,-1.000000,-4.000000,8.000000,-2.000000,15.000000,4.000000,6.000000
1299323.849878,-14.000000,-21.000000,26.000000,-11.000000,-4.000000,-28.000000,-10.000000,-12.000000
1299323.856840,-5.000000,-2.000000,-1.000000,-3.000000,2.000000,-8.000000,-3.000000,-7.000000
1299323.856850,21.000000,21.000000,-23.000000,6.000000,1.000000,25.000000,11.000000,11.000000
1299323.880321,-11.000000,-22.000000,23.000000,-12.000000,5.000000,-8.000000,-5.000000,-8.000000
1299323.880360,-16.000000,-15.000000,10.000000,2.000000,8.000000,-19.000000,-9.000000,-14.000000
1299323.887769,12.000000,16.000000,-23.000000,8.000000,-5.000000,22.000000,6.000000,11.000000
1299323.887789,3.000000,6.000000,16.000000,4.000000,2.000000,0.000000,7.000000,-3.000000
1299323.888324,-19.000000,-16.000000,24.000000,-10.000000,-7.000000,-25.000000,-12.000000,-15.000000
1299323.888355,6.000000,22.000000,-35.000000,5.000000,5.000000,17.000000,2.000000,11.000000
1299323.888878,14.000000,10.000000,-14.000000,6.000000,-2.000000,17.000000,6.000000,9.000000
1299323.888899,-16.000000,-23.000000,26.000000,-11.000000,0.000000,-23.000000,-3.000000,-9.000000
