# participant_id: P1
# gesture: medium
# trial_number: 2
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_130649
# samples: 4802
# duration_sec: 30.496
# nominal_sample_rate: 200.0
# effective_sample_rate: 157.43
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1295101.245611,-1.000000,8.000000,5.000000,12.000000,24.000000,4.000000,-12.000000,8.000000
1295101.245621,-18.000000,-31.000000,-4.000000,-13.000000,-15.000000,-10.000000,-21.000000,-17.000000
1295101.260975,1.000000,1.000000,-25.000000,-4.000000,23.000000,17.000000,-22.000000,0.000000
1295101.260987,-1.000000,-11.000000,-2.000000,8.000000,-15.000000,1.000000,96.000000,5.000000
1295101.268579,2.000000,-1.000000,6.000000,14.000000,23.000000,15.000000,-7.000000,0.000000
1295101.268588,3.000000,20.000000,24.000000,19.000000,-10.000000,-8.000000,-6.000000,1.000000
1295101.283264,-19.000000,-24.000000,-38.000000,-3.000000,39.000000,5.000000,-17.000000,-29.000000
1295101.283283,-1.000000,1.000000,6.000000,16.000000,11.000000,-8.000000,-11.000000,0.000000
1295101.284324,-11.000000,18.000000,0.000000,3.000000,5.000000,-13.000000,-44.000000,-9.000000
1295101.284355,19.000000,15.000000,39.000000,-15.000000,-38.000000,9.000000,39.000000,12.000000
1295101.284942,0.000000,-9.000000,-29.000000,-7.000000,-11.000000,-12.000000,-1.000000,5.000000
1295101.284954,6.000000,-7.000000,-23.000000,-14.000000,-2.000000,-8.000000,-36.000000,0.000000
1295101.286471,-11.000000,5.000000,17.000000,-5.000000,2.000000,-2.000000,6.000000,-14.000000
1295101.286491,2.000000,-17.000000,-3.000000,22.000000,32.000000,-11.000000,-2.000000,10.000000
1295101.290431,-5.000000,-8.000000,-6.000000,-22.000000,10.000000,10.000000,5.000000,4.000000
1295101.290453,9.000000,7.000000,5.000000,10.000000,20.000000,18.000000,10.000000,12.000000
1295101.328336,-14.000000,0.000000,1.000000,-13.000000,-4.000000,-33.000000,-58.000000,-28.000000
1295101.328347,-2.000000,-11.000000,-26.000000,7.000000,7.000000,16.000000,-18.000000,-6.000000
1295101.335633,7.000000,11.000000,24.000000,-20.000000,7.000000,24.000000,-15.000000,-1.000000
1295101.335642,0.000000,-29.000000,-28.000000,-2.000000,-17.000000,12.000000,63.000000,26.000000
1295101.365792,5.000000,36.000000,52.000000,63.000000,6.000000,-5.000000,-22.000000,-4.000000
1295101.365810,7.000000,-11.000000,-16.000000,-9.000000,-8.000000,-8.000000,2.000000,-4.000000
1295101.403129,-1.000000,17.000000,10.000000,3.000000,23.000000,30.000000,61.000000,-1.000000
1295101.403139,17.000000,-6.000000,-37.000000,-19.000000,1.000000,12.000000,20.000000,18.000000
1295101.404175,-5.000000,-13.000000,-4.000000,-29.000000,-69.000000,-16.000000,-25.000000,-7.000000
1295101.404183,-1.000000,-2.000000,-15.000000,-4.000000,3.000000,9.000000,34.000000,-1.000000
1295101.404827,-9.000000,0.000000,-1.000000,-7.000000,0.000000,-24.000000,-24.000000,-10.000000
1295101.404836,-11.000000,-9.000000,-5.000000,0.000000,4.000000,-9.000000,-19.000000,-14.000000
