# participant_id: P1
# gesture: medium
# trial_number: 1
# stream_name: Myo_EMG
# stream_type: emg
# timestamp: 20260420_130229
# samples: 4572
# duration_sec: 30.330
# nominal_sample_rate: 200.0
# effective_sample_rate: 150.71
#
timestamp,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8
1294841.386001,-2.000000,7.000000,8.000000,9.000000,22.000000,-15.000000,-47.000000,-20.000000
1294841.386014,9.000000,1.000000,-1.000000,1.000000,-10.000000,25.000000,-40.000000,12.000000
1294841.386332,-1.000000,12.000000,-2.000000,-2.000000,1.000000,-1.000000,-8.000000,1.000000
1294841.386353,-4.000000,-1.000000,-1.000000,5.000000,2.000000,1.000000,13.000000,1.000000
1294841.387719,-5.000000,0.000000,0.000000,-2.000000,-4.000000,-6.000000,-16.000000,-13.000000
1294841.387727,-6.000000,-4.000000,-2.000000,14.000000,17.000000,6.000000,10.000000,-1.000000
1294841.423110,0.000000,2.000000,5.000000,0.000000,-6.000000,7.000000,-11.000000,-5.000000
1294841.423120,1.000000,-5.000000,-3.000000,12.000000,9.000000,0.000000,-2.000000,-4.000000
1294841.437760,11.000000,7.000000,-4.000000,-12.000000,0.000000,1.000000,3.000000,9.000000
1294841.437773,-4.000000,-7.000000,-4.000000,-4.000000,-5.000000,12.000000,3.000000,-6.000000
1294841.460649,10.000000,10.000000,18.000000,31.000000,41.000000,10.000000,12.000000,5.000000
1294841.460672,-3.000000,-9.000000,-11.000000,-38.000000,-43.000000,-4.000000,78.000000,5.000000
1294841.468080,6.000000,-3.000000,-8.000000,-1.000000,-6.000000,8.000000,-27.000000,10.000000
1294841.468106,-4.000000,3.000000,6.000000,9.000000,12.000000,3.000000,-12.000000,-5.000000
1294841.490558,-1.000000,-5.000000,-10.000000,-12.000000,-9.000000,14.000000,53.000000,-16.000000
1294841.490569,-3.000000,-26.000000,-12.000000,-15.000000,-20.000000,-1.000000,1.000000,5.000000
1294841.491111,8.000000,17.000000,13.000000,35.000000,55.000000,6.000000,-16.000000,0.000000
1294841.491120,-8.000000,-17.000000,-15.000000,-12.000000,-14.000000,-15.000000,-21.000000,-8.000000
1294841.505903,-12.000000,-11.000000,-6.000000,-4.000000,-16.000000,-11.000000,-6.000000,-7.000000
1294841.505916,4.000000,-7.000000,12.000000,1.000000,-4.000000,-10.000000,-16.000000,0.000000
1294841.506983,8.000000,-3.000000,2.000000,-13.000000,-1.000000,-13.000000,-19.000000,5.000000
1294841.506993,-11.000000,-18.000000,-3.000000,19.000000,13.000000,-4.000000,-23.000000,-7.000000
1294841.508425,-4.000000,10.000000,-8.000000,-5.000000,14.000000,16.000000,25.000000,-16.000000
1294841.508435,10.000000,-11.000000,4.000000,12.000000,-19.000000,-1.000000,15.000000,15.000000
1294841.509207,-3.000000,-10.000000,-5.000000,-12.000000,-17.000000,7.000000,-25.000000,-1.000000
1294841.509215,-9.000000,-15.000000,-8.000000,-6.000000,-5.000000,-12.000000,4.000000,-6.000000
1294841.550606,8.000000,13.000000,7.000000,39.000000,60.000000,11.000000,14.000000,8.000000
1294841.550617,-4.000000,-29.000000,-14.000000,-7.000000,-19.000000,0.000000,-51.000000,-17.000000
1294841.565460,-8.000000,2.000000,14.000000,-11.000000,-25.000000,-5.000000,2.000000,-5.000000
1294841.565479,-8.000000,13.000000,34.000000,2.000000,17.000000,5.000000,12.000000,-10.000000
1294841.595586,10.000000,-14.000000,-5.000000,-11.000000,-21.000000,-1.000000,-11.000000,5.000000
1294841.595597,4.000000,0.000000,-3.000000,-1.000000,7.000000,7.000000,22.000000,5.000000
1294841.617853,-16.000000,-8.000000,-19.000000,-14.000000,-21.000000,-35.000000,-32.000000,-12.000000
1294841.617865,15.000000,-1.000000,10.000000,-16.000000,-40.000000,11.000000,16.000000,3.000000
1294841.655366,8.000000,21.000000,6.000000,27.000000,22.000000,21.000000,46.000000,16.000000
1294841.655376,-9.000000,-7.000000,-13.000000,-14.000000,11.000000,-15.000000,-39.000000,-12.000000
1294841.685534,2.000000,12.000000,6.000000,10.000000,10.000000,-9.000000,8.000000,6.000000
1294841.685543,-8.000000,4.000000,-10.000000,-35.000000,-31.000000,-31.000000,-39.000000,-16.000000
1294841.715171,3.000000,33.000000,4.000000,-5.000000,-36.000000,-2.000000,-18.000000,4.000000
1294841.715181,3.000000,1.000000,18.000000,-12.000000,-18.000000,-1.000000,-14.000000,6.000000
1294841.737941,1.000000,-13.000000,0.000000,-20.000000,-42.000000,17.000000,0.000000,0.000000
1294841.737951,1.000000,-5.000000,-3.000000,6.000000,29.000000,-11.000000,8.000000,-3.000000
1294841.745212,2.000000,-13.000000,-8.000000,-11.000000,-17.000000,-21.000000,-15.000000,5.000000
1294841.745234,0.000000,-15.000000,-1.000000,-16.000000,-28.000000,-23.000000,-26.000000,-11.000000
1294841.782985,10.000000,52.000000,16.000000,6.000000,-14.000000,4.000000,-15.000000,12.000000
1294841.782998,2.000000,14.000000,-11.000000,-19.000000,-36.000000,-3.000000,-4.000000,-15.000000
1294841.820598,-1.000000,10.000000,15.000000,-24.000000,-48.000000,-6.000000,13.000000,1.000000
1294841.820626,11.000000,11.000000,4.000000,2.000000,11.000000,-2.000000,9.000000,17.000000
1294841.866118,-6.000000,-10.000000,-7.000000,26.000000,32.000000,10.000000,32.000000,-8.000000
1294841.866127,2.000000,27.000000,7.000000,-1.000000,3.000000,-18.000000,-21.000000,-6.000000
